1;Sweter z pó³golfem;10;"229.0";"JAKOŒÆ PREMIUM. Cienki sweter z miêkkiej mieszanki zawieraj¹cej moher. Pó³golf, obni¿one ramiona, rêkawy i dó³ ze œci¹gaczem";"http://lp2.hm.com/hmgoepprod?set=source[/29/0a/290af959970b00701db4984006c8279e690e6a3c.jpg],origin[dam],category[ladies_cardigansjumpers_turtlenecks],type[LOOKBOOK],hmver[1]&call=url[file:/product/main","http://lp2.hm.com/hmgoepprod?set=source[/e8/16/e81665b5e0e6d0efede5cc69069e4a30cde6db84.jpg],origin[dam],category[ladies_cardigansjumpers_turtlenecks],type[LOOKBOOK],hmver[1]&call=url[file:/product/main","http://lp2.hm.com/hmgoepprod?set=source[/14/ea/14eadac03dfbefe3daad50a10e8ed552d3d112de.jpg],origin[dam],category[ladies_cardigansjumpers_turtlenecks],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"
1;Spodnie Skinny fit;10;"79.99";"Spodnie z 5 kieszeniami ze spranego, bardzo elastycznego diagonalu. Normalna talia, rozporek na suwak i guzik. Obcis³e nogawki";"http://lp2.hm.com/hmgoepprod?set=source[/bd/62/bd626a973e6b9ade3b887db2a58647823a226cfc.jpg],origin[dam],category[ladies_jeans_skinny],type[LOOKBOOK],hmver[1]&call=url[file:/product/main","http://lp2.hm.com/hmgoepprod?set=source[/f9/dd/f9dd3ff662c8ce494284b924abd0ab34feab027f.jpg],origin[dam],category[ladies_jeans_skinny],type[LOOKBOOK],hmver[1]&call=url[file:/product/main","http://lp2.hm.com/hmgoepprod?set=source[/89/56/8956674d2a0610dd2f2f28c01222509d4f816bdc.jpg],origin[dam],category[ladies_jeans_skinny],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"
1;Marynarka o prostym kroju;10;"129.99";"Prosta marynarka bez zapiêcia z tkaniny. Otwarte klapy, z przodu kieszenie z wypustk¹ i klapk¹. Z podszewk¹";"http://lp2.hm.com/hmgoepprod?set=source[/e4/18/e418683b5a6d4a7d1359a445e403db2ccb80bb58.jpg],origin[dam],category[ladies_blazerswaistcoats_blazers],type[LOOKBOOK],hmver[1]&call=url[file:/product/main","http://lp2.hm.com/hmgoepprod?set=source[/77/91/7791aab9f811fca6ba41fa6458169de0e7c3a691.jpg],origin[dam],category[ladies_blazerswaistcoats_blazers],type[LOOKBOOK],hmver[1]&call=url[file:/product/main","http://lp2.hm.com/hmgoepprod?set=source[/3a/6c/3a6c4259edd9dd74ad92bd95202be2e40dba3bd5.jpg],origin[dam],category[ladies_blazerswaistcoats_blazers],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"
1;Bawe³niana koszula;10;"59.9";"Koszula z bawe³nianej tkaniny. Ko³nierzyk, guziki z przodu, z ty³u karczek z kontrafa³d¹, d³ugie rêkawy z zapinanym mankietem. Zaokr¹glony dó³ i nieco d³u¿szy ty³";"http://lp2.hm.com/hmgoepprod?set=source[/02/56/02566ebbaf1e28d934e697ac4f88419a3ddc2c5c.jpg],origin[dam],category[ladies_shirtsblouses_shirts],type[LOOKBOOK],hmver[1]&call=url[file:/product/main","http://lp2.hm.com/hmgoepprod?set=source[/75/18/75184a8930aeac738f3dd4cf7ce972720a80a315.jpg],origin[dam],category[ladies_shirtsblouses_shirts],type[LOOKBOOK],hmver[1]&call=url[file:/product/main","http://lp2.hm.com/hmgoepprod?set=source[/ce/4c/ce4ce55387cae1f1d09eee3161cfc7fe9cb71e3a.jpg],origin[dam],category[ladies_shirtsblouses_shirts],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"
1;Bluzka z krepy;10;"59.9";"Bluzka z krepowanej wiskozowej tkaniny z krótkim rêkawem. Okr¹g³y dekolt, na karku rozciêcie z krytym guzikiem. Zaokr¹glony dó³ i nieco d³u¿szy ty³";"http://lp2.hm.com/hmgoepprod?set=source[/0d/61/0d614861708d4f0d9b9bec4163b349ad0c3e418b.jpg],origin[dam],category[ladies_tops_shortsleeve],type[LOOKBOOK],hmver[1]&call=url[file:/product/main","http://lp2.hm.com/hmgoepprod?set=source[/40/4b/404bb888eba6230cd0455d163f257a4ff8f0bbe4.jpg],origin[dam],category[ladies_tops_shortsleeve],type[LOOKBOOK],hmver[1]&call=url[file:/product/main","http://lp2.hm.com/hmgoepprod?set=source[/92/ac/92aca5593cdb78bac1cab3674a326764af9de3dc.jpg],origin[dam],category[ladies_tops_shortsleeve],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"
1;Sweter o splocie w pr¹¿ki;10;"129.9";"Obszerny sweter o splocie w pr¹¿ki z miêkkiej dzianiny z domieszk¹ we³ny. Mocno obni¿one ramiona";"http://lp2.hm.com/hmgoepprod?set=source[/f3/06/f306904277b97514a6938c1077c16949398215b3.jpg],origin[dam],category[ladies_knitwear_jumpers],type[LOOKBOOK],hmver[1]&call=url[file:/product/main","http://lp2.hm.com/hmgoepprod?set=source[/83/61/8361051b83e054f929f513653203d74bf18967f6.jpg],origin[dam],category[ladies_knitwear_jumpers],type[LOOKBOOK],hmver[1]&call=url[file:/product/main","http://lp2.hm.com/hmgoepprod?set=source[/95/11/95117c292109fe94d2553e58673f1585128fc4e2.jpg],origin[dam],category[ladies_knitwear_jumpers],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"
1;D³uga marynarka;10;"129.9";"Prosta marynarka z tkaniny. Zaokr¹glone klapy, z przodu kryty zatrzask, z boku kieszenie, rozciêcie z ty³u. Bez podszewki";"http://lp2.hm.com/hmgoepprod?set=source[/a0/ad/a0add7adc3f9ec22aeefe4e5bd3d80f0104ce304.jpg],origin[dam],category[ladies_jacketscoats_coats],type[LOOKBOOK],hmver[1]&call=url[file:/product/main","http://lp2.hm.com/hmgoepprod?set=source[/42/63/426399642bfd64a53a987b1454da3a24f3189c94.jpg],origin[dam],category[ladies_jacketscoats_coats],type[LOOKBOOK],hmver[1]&call=url[file:/product/main","http://lp2.hm.com/hmgoepprod?set=source[/07/f6/07f6a3c66be295c09a8f1374b2ef9f7caa201f60.jpg],origin[dam],category[ladies_jacketscoats_coats],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"
1;Torebka na ramiê;10;"39.9";"Torebka z wyt³aczanej imitacji skóry. Klapka z magnetycznym zapiêciem i w¹ski pasek na ramiê. Z podszewk¹. Wymiary 4x16x23 cm";"http://lp2.hm.com/hmgoepprod?set=source[/82/fc/82fc815fc01db1d48611f8bcae6da2eb48a84e08.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[2]&call=url[file:/product/main","http://lp2.hm.com/hmgoepprod?set=source[/a8/96/a896f0d26dab48b6a2c7d8fdc88fd31b6e37f31b.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[2]&call=url[file:/product/main","http://lp2.hm.com/hmgoepprod?set=source[/e8/ed/e8eda76bd6b5d4de03aa6d13154f2c9412ccedb9.jpg],origin[dam],category[ladies_bags_shouldercross],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main"
1;Spodnie do kostki;10;"129.9";"Spodnie z pasiastej tkaniny z mieszanki zawieraj¹cej wiskozê. Wysoka talia z zak³adkami, rozporek na suwak, kieszenie po bokach, z ty³u jedna kieszeñ z wypustk¹. Zwê¿ane nogawki do kostki";"http://lp2.hm.com/hmgoepprod?set=source[/84/da/84da41152978fb488f16e365c1d95c5620eaaf0a.jpg],origin[dam],category[ladies_trousers_dressed],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main","http://lp2.hm.com/hmgoepprod?set=source[/51/af/51af2f405ff1468eb5d53dcfe449362dbeda8c37.jpg],origin[dam],category[ladies_trousers_dressed],type[DESCRIPTIVEDETAIL],hmver[1]&call=url[file:/product/main"
1;Cienki sweter;10;"99.9";"Szeroki cienki sweter z miêkkiej dzianiny. Dekolt w serek, obni¿one ramiona, œci¹gacz wokó³ rêkawów i u do³u. Prosty dó³ z rozciêciami po bokach i nieco d³u¿szy ty³";"http://lp2.hm.com/hmgoepprod?set=source[/21/7c/217c22201b13dd539f18e6a0afcd7fde7d6ad233.jpg],origin[dam],category[ladies_cardigansjumpers_jumpers],type[LOOKBOOK],hmver[1]&call=url[file:/product/main","http://lp2.hm.com/hmgoepprod?set=source[/38/43/3843210306192ada01fbda734d7e51f94d465256.jpg],origin[dam],category[ladies_cardigansjumpers_jumpers],type[LOOKBOOK],hmver[1]&call=url[file:/product/main","http://lp2.hm.com/hmgoepprod?set=source[/77/c7/77c7983ef070c79ed052771845bcc73dbf3c3300.jpg],origin[dam],category[ladies_cardigansjumpers_jumpers],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"
1;Boyfriend Low Ripped Jeans;10;"149.9";"D¿insy z 5 kieszeniami ze spranego denimu z detalami mocnego zu¿ycia. Nieco szersze, zwê¿ane nogawki i niska talia. Rozporek na guziki";"http://lp2.hm.com/hmgoepprod?set=source[/55/27/55278af796186e6271a63ca4e6fbe04e6edd3050.jpg],origin[dam],category[ladies_jeans],type[LOOKBOOK],hmver[1]&call=url[file:/product/main","http://lp2.hm.com/hmgoepprod?set=source[/e2/4e/e24e62b746abf5f2553a17c758736586e7e8c794.jpg],origin[dam],category[ladies_jeans],type[LOOKBOOK],hmver[1]&call=url[file:/product/main","http://lp2.hm.com/hmgoepprod?set=source[/7c/d3/7cd3e0350326f04e123dd39f0dcd32ade2d98283.jpg],origin[dam],category[ladies_jeans],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"
