"Aktywny (0 lub 1)";"Nazwa";"Kategorie (x,y,z...)";"Cena zawiera podatek. (brutto)";"Opis";"Adresy URL zdjęcia (x,y,z...)";"Ilosc"
1;Kaszmirowa czapka;10$30;"99.9";"JAKOŚĆ PREMIUM. Czapka z miękkiego kaszmiru ze zrolowanym brzegiem";"http://lp2.hm.com/hmgoepprod?set=source[/a7/41/a741d5579a4328f109e3ae88af3d4d08a8884763.jpg],origin[dam],category[ladies_accessories_hatscarvesgloves],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/f1/a5/f1a5fe26e0dd5cce98c2746afc989e388d8cad1e.jpg],origin[dam],category[ladies_accessories_hatscarvesgloves],type[DESCRIPTIVEDETAIL],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/ef/2f/ef2f3fed7b2ac7975f407dc0a5074371515b948b.jpg],origin[dam],category[ladies_accessories_hatscarvesgloves],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main";100
1;Płaszcz z domieszką wełny;10$21$22;"599.0";"JAKOŚĆ PREMIUM. Płaszcz bez zapięcia z mieszanki zawierającej wełnę. Otwarte klapy, w talii pasek do wiązania, kieszenie w szwach bocznych. Bez podszewki";"http://lp2.hm.com/hmgoepprod?set=source[/bb/06/bb06ebd71f65e96cecea9686b16bbf0b59c177f4.jpg],origin[dam],category[ladies_jacketscoats_coats],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/56/1f/561f656b028636e41c2f3623245e8b834249870b.jpg],origin[dam],category[ladies_jacketscoats_coats],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/d3/de/d3defd504ce41a2366728d151e43b92c751f90bb.jpg],origin[dam],category[ladies_jacketscoats_coats],type[LOOKBOOK],hmver[1]&call=url[file:/product/main";100
1;Lekki płaszcz puchowy;10$21$22;"199.0";"JAKOŚĆ PREMIUM. Lekko podkreślający figurę pikowany płaszcz. Niska stójka, zapięcie na zatrzaski. Z przodu kieszenie z klapką i zatrzaskiem. Wypełnienie 90% puch i10% pierze";"http://lp2.hm.com/hmgoepprod?set=source[/df/42/df42ba773c21f01ae78afdfc3c21dbdaf369a780.jpg],origin[dam],category[ladies_jacketscoats_coats],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/dc/9f/dc9fc022134a536bab83abb8d5d6b6564b823722.jpg],origin[dam],category[ladies_jacketscoats_coats],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/9f/ca/9fca04eb9375dada0e33b3e4df29305d30dff5fd.jpg],origin[dam],category[ladies_jacketscoats_coats],type[LOOKBOOK],hmver[1]&call=url[file:/product/main";100
1;Bluzka z długim rękawem;10$17;"79.9";"Bluzka z miękkiej tkaniny z wąskim kołnierzykiem i krytym zapięciem. Długie rękawy z zapinanym mankietem, zaokrąglony dół";"http://lp2.hm.com/hmgoepprod?set=source[/37/49/3749a0c36cb4217a5203289285de38935b4ae2d9.jpg],origin[dam],category[ladies_shirtsblouses_blouses],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/a5/06/a506b07cf0e9db73b50b52084f2d00e2c60f4489.jpg],origin[dam],category[ladies_shirtsblouses_blouses],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/9b/17/9b17ddf1f8e309f6e31d17b33b5324cdf06d9a73.jpg],origin[dam],category[ladies_shirtsblouses_blouses],type[LOOKBOOK],hmver[1]&call=url[file:/product/main";100
1;Girlfriend Regular Jeans;10;"149.9";"CONSCIOUS. Dżinsy z 5 kieszeniami z elastycznego denimu. Normalna talia, rozporek na suwak i guzik, proste, zwężane nogawki do kostki. Wykonane częściowo z bawełny pochodzącej z recyklingu";"http://lp2.hm.com/hmgoepprod?set=source[/f7/64/f7645d179a33ac394f6d2ca675f0343e7f85fb77.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/34/eb/34ebfa2ff40b54c2ef066fe379daad20fc9fa6b3.jpg],origin[dam],category[],type[DESCRIPTIVEDETAIL],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/21/14/211427e960df4df66186453c48daa2cc6a0a1829.jpg],origin[dam],category[ladies_jeans_loose],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main";100
1;Wełniany szalik;10$30;"199.0";"JAKOŚĆ PREMIUM. Wełniany szal z frędzlami na końcach. Wymiary 45x185 cm";"http://lp2.hm.com/hmgoepprod?set=source[/c4/f1/c4f1ba75bdaa1f1980dad1c7d9b703065605f181.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/00/8b/008bbc4b6aee41ddfcff703fba07a19f698b6cf7.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/81/b6/81b69744c5ef966fb10144f4108da31c47020b4b.jpg],origin[dam],category[ladies_accessories_hatsscarvesgloves_scarves],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main";100
1;Watowana parka z kapturem;10$21$22;"149.9";"Lekko watowana długa parka z bawełnianego diagonalu. Kaptur z podszewką z imitacji futra, stójka, zapięcie na suwak i listwę z krytymi zatrzaskami. W talii sznurek, po bokach kieszenie z guzikiem. Wewnętrzny ściągacz u dołu rękawów. Zaokrąglony dół i nieco dłuższy tył. Z pikowaną podszewką";"http://lp2.hm.com/hmgoepprod?set=source[/66/cc/66cc6895887870f942478e66e791c71dbd31c784.jpg],origin[dam],category[ladies_jacketscoats_parkas],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/d0/38/d038e00853c96bee448f2a43f6dae6de5b362d88.jpg],origin[dam],category[ladies_jacketscoats_parkas],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/95/b9/95b9a36be3ca0194e4f62d534451d129cfba34ba.jpg],origin[dam],category[ladies_jacketscoats_parkas],type[LOOKBOOK],hmver[1]&call=url[file:/product/main";100
1;Płaszcz z imitacji futra;10;"299.0";"Płaszcz z imitacji futra. Szeroki kołnierz i otwarte klapy, kryte zatrzaski z przodu i rozszerzane rękawy. Z podszewką";"http://lp2.hm.com/hmgoepprod?set=source[/f6/05/f605977c7c8a8c2258d37ffaaeb122dfd4321850.jpg],origin[dam],category[ladies_jacketscoats_jackets],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/d2/66/d266d5913ae55e0f92ff557e4ce23e2605230648.jpg],origin[dam],category[ladies_jacketscoats_jackets],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/a4/1a/a41a1d03e45703b074a54d95999992a262189b57.jpg],origin[dam],category[ladies_jacketscoats_jackets],type[LOOKBOOK],hmver[1]&call=url[file:/product/main";100
1;Sukienka z półgolfem;10$27;"59.9";"Podkreślająca figurę sukienka z miękkiego dżerseju w prążki. Długie rękawy, półgolf wokół szyi";"http://lp2.hm.com/hmgoepprod?set=source[/93/d8/93d81943e390f39663997ecbfa07e45e55f8fbe0.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/06/63/0663fe1bac24dc0f2088ad78de9716f763c244a8.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/f2/b9/f2b948d38301bc843934e469e1b86d8107bf7fc6.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],hmver[1]&call=url[file:/product/main";100
1;Płaszcz z imitacji futra;10$21$22;"299.0";"Płaszcz z imitacji futra. Szeroki kołnierz i otwarte klapy, kryte zatrzaski z przodu i rozszerzane rękawy. Z podszewką";"http://lp2.hm.com/hmgoepprod?set=source[/f6/05/f605977c7c8a8c2258d37ffaaeb122dfd4321850.jpg],origin[dam],category[ladies_jacketscoats_jackets],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/d2/66/d266d5913ae55e0f92ff557e4ce23e2605230648.jpg],origin[dam],category[ladies_jacketscoats_jackets],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/a4/1a/a41a1d03e45703b074a54d95999992a262189b57.jpg],origin[dam],category[ladies_jacketscoats_jackets],type[LOOKBOOK],hmver[1]&call=url[file:/product/main";100
1;Sweter z domieszką moheru;10$18;"199.0";"JAKOŚĆ PREMIUM. Sweter z miękkiej mieszanki zawierającej moher. Obniżone ramiona, ściągacz wokół szyi, rękawów i u dołu swetra";"http://lp2.hm.com/hmgoepprod?set=source[/34/34/3434c8cd55c3713deb216138d536b37a03095106.jpg],origin[dam],category[ladies_cardigansjumpers_jumpers],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/5c/21/5c21567c9293ec48393b50e47e26a5112a25af3f.jpg],origin[dam],category[ladies_cardigansjumpers_jumpers],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/dc/c3/dcc3732cbe1a9fb851fa9710c62434004446a0a8.jpg],origin[dam],category[ladies_cardigansjumpers_jumpers],type[LOOKBOOK],hmver[1]&call=url[file:/product/main";100
1;Golf z domieszką wełny;10$20;"229.0";"JAKOŚĆ PREMIUM. Cienki sweter z miękkiej mieszanki zawierającej wełnę. Golf o splocie w prążki, reglanowe rękawy ze ściągaczem, ściągacz i rozcięcia po bokach u dołu swetra. Dłuższy tył";"http://lp2.hm.com/hmgoepprod?set=source[/1a/62/1a62b8c8dd48466e3fac10899d79f841a68f4354.jpg],origin[dam],category[ladies_knitwear_turtlenecks],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/dc/f3/dcf34e6472ffa7069352bbcd2c135e3524b91613.jpg],origin[dam],category[ladies_knitwear_turtlenecks],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/11/85/1185a7bc03888ac3e85579830c3ecf3d492d72fe.jpg],origin[dam],category[ladies_knitwear_turtlenecks],type[LOOKBOOK],hmver[1]&call=url[file:/product/main";100
1;Kurtka w stylu motocyklowym;10;"149.9";"Kurtka w stylu motocyklowym z miękkiej imitacji skóry. Kołnierz z ozdobnymi zatrzaskami, zapięcie na ukośny suwak. Po bokach kieszenie z suwakiem. Suwak u dołu rękawów. Z podszewką";"http://lp2.hm.com/hmgoepprod?set=source[/04/c6/04c693f22537c7f7bcbce7e3caebe4af1cfe8f81.jpg],origin[dam],category[ladies_jacketscoats_biker],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/0f/96/0f96dde99762d249d063566a20ef27613d556db7.jpg],origin[dam],category[ladies_jacketscoats_biker],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/a9/b5/a9b5a749fe8d4702a561e02d84f1e4c615790325.jpg],origin[dam],category[ladies_jacketscoats_biker],type[LOOKBOOK],hmver[1]&call=url[file:/product/main";100
1;Płaszcz z domieszką wełny;10$21$22;"399.0";"Podkreślający figurę filcowy płaszcz z miękkiej mieszanki zawierającej wełnę. Kołnierz i klapy, z przodu kryte zatrzaski. Wyjmowany pasek wiązany w talii. Kieszenie w szwie bocznym, rozcięcie z tyłu. Z podszewką";"http://lp2.hm.com/hmprod?set=source[/environment/2017/9IZ_0117_013R.jpg],width[3983],height[4657],y[-1],type[FASHION_FRONT]&hmver=0&call=url[file:/product/main"$"http://lp2.hm.com/hmprod?set=source[/model/2017/F00 0534181 001 66 0856.jpg],type[STILLLIFE_FRONT]&hmver=1&call=url[file:/product/main"$"http://lp2.hm.com/hmprod?set=source[/model/2017/F00 0534181 001 66 0856.jpg],width[2081],height[2433],x[600],y[229],type[DETAIL]&hmver=1&call=url[file:/product/main";100
1;Kardigan z domieszką moheru;10$18;"229.0";"Długi kardigan bez zapięcia z miękkiej mieszanki zawierającej moher. Obniżone ramiona, rękawy i dół ze ściągaczem";"http://lp2.hm.com/hmgoepprod?set=source[/4b/db/4bdb422d42d050e2916e0691ff634d5f9f5ee71b.jpg],origin[dam],category[ladies_cardigansjumpers_cardigans],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/de/cb/decbf5df87bd7d758bc972bc6f63165f7c2893e4.jpg],origin[dam],category[ladies_cardigansjumpers_cardigans],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/55/09/55097683ffb046ebd7f393731eef6819040ca0a5.jpg],origin[dam],category[ladies_cardigansjumpers_cardigans],type[LOOKBOOK],hmver[1]&call=url[file:/product/main";100
1;Budrysówka z wełną;10;"279.0";"Krótki tkaninowy płaszcz z domieszką wełny w strukturalny splot. Kaptur z podszewką i odpinanym brzegiem z imitacji futra. Zapięcie na suwak, z przodu duże naszyte kieszenie z klapką. U dołu rękawów ozdobna patka. Z podszewką";"http://lp2.hm.com/hmgoepprod?set=source[/60/7d/607deb744d1e67b4908333b80cb209fa04b6e9fe.jpg],origin[dam],category[ladies_jacketscoats_coats],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/d2/e6/d2e68f40ed646300f65d99d11875601eaef1a168.jpg],origin[dam],category[ladies_jacketscoats_coats],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/8b/e4/8be41d18e1aecd2612494a15b936c913337e7074.jpg],origin[dam],category[ladies_jacketscoats_coats],type[LOOKBOOK],hmver[1]&call=url[file:/product/main";100
1;Skórzane spodnie;10$23$38;"999.0";"JAKOŚĆ PREMIUM. Spodnie z elastycznej skóry. Normalna talia z krytą gumką, widoczny suwak z boku, obcisłe nogawki z niewykończonym brzegiem";"http://lp2.hm.com/hmgoepprod?set=source[/56/85/5685175d0bd4dbfa335de716b7b31998139d33da.jpg],origin[dam],category[ladies_trousers_slim],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/60/23/6023eaeeacb6c65841d42cd192ce3acbe9208be0.jpg],origin[dam],category[ladies_trousers_slim],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/85/3d/853d43a33e657a25f8c86b57512a3e9f857263c1.jpg],origin[dam],category[ladies_trousers_slim],type[LOOKBOOK],hmver[1]&call=url[file:/product/main";100
1;Kopertowa sukienka w serek;10;"99.9";"Krótka kopertowa sukienka z tkaniny z niską stójką. Z przodu dekolt w serek, na karku rozcięcie z obciąganymi guzikami. Elastyczne odcięcie w talii. Długi rozszerzany rękaw. Z podszewką";"http://lp2.hm.com/hmgoepprod?set=source[/dd/5b/dd5b01f5beafed7a7b87a5a87f692944d78e3fa9.jpg],origin[dam],category[],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/26/88/26883b626ae7285fa1e727da81ab5c37f69574e7.jpg],origin[dam],category[],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/b1/96/b19631791bb545203fce628b3a5a36d849127419.jpg],origin[dam],category[],type[LOOKBOOK],hmver[1]&call=url[file:/product/main";100
1;Super Skinny High Jeans;10$23$24;"79.9";"Dżinsy z bardzo elastycznego, spranego denimu. Wysoka talia, rozporek na suwak i guzik, atrapy kieszeni z przodu i prawdziwe kieszenie z tyłu. Bardzo wąskie nogawki";"http://lp2.hm.com/hmgoepprod?set=source[/3c/ba/3cbabf9ccb07721a7d85b99693652407b5ad59cc.jpg],origin[dam],category[ladies_jeans_skinny_skinnyhigh],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/9d/7e/9d7e8b47ffeab0a090bdacfab5b308aa21db45bb.jpg],origin[dam],category[ladies_jeans_skinny_skinnyhigh],type[DESCRIPTIVESTILLLIFE],hmver[2]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/fc/a4/fca47f63f7b3a8fb79eb14ea98d91b96ac1dcf65.jpg],origin[dam],category[ladies_jeans_skinny_skinnyhigh],type[DESCRIPTIVESTILLLIFE],hmver[2]&call=url[file:/product/main";100
1;Długi kardigan;10;"79.99";"Długi cienki kardigan z miękkiej dzianiny z domieszką wełny. Bez zapięcia. Rękawy i dół ze ściągaczem";"http://lp2.hm.com/hmgoepprod?set=source[/42/cc/42cc57177a6f2177bb1545b57c632503306f4b6e.jpg],origin[dam],category[ladies_cardigansjumpers_cardigans],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/3b/ee/3beee393b461ad75ee9b1af0bae1567f308a0120.jpg],origin[dam],category[ladies_cardigansjumpers_cardigans],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/58/0e/580e6c5a63919fb55a60f8793f1b67ada8b768dd.jpg],origin[dam],category[ladies_cardigansjumpers_cardigans],type[LOOKBOOK],hmver[1]&call=url[file:/product/main";100
1;Kurtka z wiązanym paskiem;10$21$22;"299.0";"Lekko watowana pikowana kurtka z diagonalu wykonanego z lyocellu Tencel® i wiskozy we wzorzyste nadruki. Ozdobne wykończenie brzegów. Stójka, kryte zapięcie na zatrzaski. Obniżone ramiona, rękawy z elastycznym brzegiem. Po bokach kieszenie, skręcony pasek wiązany w talii. Z podszewką";"http://lp2.hm.com/hmgoepprod?set=source[/5b/c5/5bc5e0582f5a65053265e77846d666d652afc4eb.jpg],origin[dam],category[ladies_jacketscoats_jackets],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/99/c1/99c1c9e3174512c6a2e7d753ba7cf156e6c2bdd2.jpg],origin[dam],category[ladies_jacketscoats_jackets],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/46/d7/46d727cd8dd8bb0d74829dd04dbbe2106662f3d9.jpg],origin[dam],category[ladies_jacketscoats_jackets],type[LOOKBOOK],hmver[1]&call=url[file:/product/main";100
1;Sweter;10$18;"39.9";"Sweter z miękkiej dzianiny. Nieco szerszy dekolt. Ściągacz wokół szyi, rękawów i u dołu";"http://lp2.hm.com/hmgoepprod?set=source[/86/f0/86f0457fa01d2015a5e5264e83fb7a028d5f2c2f.jpg],origin[dam],category[ladies_cardigansjumpers_cardigans],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/a1/35/a135c8824028371cfb45a61926ac2c33543ea769.jpg],origin[dam],category[ladies_cardigansjumpers_cardigans],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/75/6e/756e4edd454e806ff34912c2d5b531de3179b051.jpg],origin[dam],category[ladies_cardigansjumpers_cardigans],type[LOOKBOOK],hmver[1]&call=url[file:/product/main";100
1;Dwurzędowa marynarka;10$21;"149.99";"Tkaninowa prosta marynarka. Otwarte klapy, z przodu kieszenie z wypustką i klapką. Zapięcie z przodu, ozdobne guziki u dołu rękawów. Z podszewką";"http://lp2.hm.com/hmgoepprod?set=source[/bd/dc/bddc4f9dc116e34b1da4c7f083ef23c60acef752.jpg],origin[dam],category[ladies_blazerswaistcoats_blazers],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/a9/08/a9085361b9bc919981e0d0ee2d8970d8a2cd4609.jpg],origin[dam],category[ladies_blazerswaistcoats_blazers],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/91/60/9160d1115edeee0df205b9bb8663b2af0a6b5fd8.jpg],origin[dam],category[ladies_blazerswaistcoats_blazers],type[LOOKBOOK],hmver[1]&call=url[file:/product/main";100
1;Super Skinny High Jeans;10$23$24;"79.9";"Dżinsy z bardzo elastycznego, spranego denimu. Wysoka talia, rozporek na suwak i guzik, atrapy kieszeni z przodu i prawdziwe kieszenie z tyłu. Bardzo wąskie nogawki";"http://lp2.hm.com/hmgoepprod?set=source[/3c/ba/3cbabf9ccb07721a7d85b99693652407b5ad59cc.jpg],origin[dam],category[ladies_jeans_skinny_skinnyhigh],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/9d/7e/9d7e8b47ffeab0a090bdacfab5b308aa21db45bb.jpg],origin[dam],category[ladies_jeans_skinny_skinnyhigh],type[DESCRIPTIVESTILLLIFE],hmver[2]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/fc/a4/fca47f63f7b3a8fb79eb14ea98d91b96ac1dcf65.jpg],origin[dam],category[ladies_jeans_skinny_skinnyhigh],type[DESCRIPTIVESTILLLIFE],hmver[2]&call=url[file:/product/main";100
1;Płaszcz ze stójką;10$21$22;"279.0";"Płaszcz z filcowanej mieszanki zawierającej wełnę. Stójka, z przodu kryty suwak i listwa z zatrzaskami. Reglanowe rękawy, dyskretne kieszenie po bokach. Z podszewką";"http://lp2.hm.com/hmgoepprod?set=source[/19/f3/19f3a51885cdc73168747af37c96fc662311bb26.jpg],origin[dam],category[ladies_jacketscoats_coats],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/72/82/72825037466fe1e52e81cb205be94235a4759d3b.jpg],origin[dam],category[ladies_jacketscoats_coats],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/88/b7/88b7f00491fa3c9b03b664718eb083ddde2da388.jpg],origin[dam],category[ladies_jacketscoats_coats],type[LOOKBOOK],hmver[1]&call=url[file:/product/main";100
1;Długa sukienka z koronki;10;"799.0";"Długa sukienka. Koronkowa góra z panelami gorsetowymi. Dekolt w serek z falistym brzegiem, na karku rozcięcie z obciąganym guzikiem, kryty suwak na plecach. Długie rękawy z falistym brzegiem. W talii odcięcie z rypsową tasiemką. Lekko rozszerzany dół z cienkiej tkaniny. Z podszewką";"http://lp2.hm.com/hmgoepprod?set=source[/88/44/8844c661c5adfea922453b7ca27d959e7184008f.jpg],origin[dam],category[ladies_dresses_maxidresses],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/45/1f/451f2fb5f51a9e636ee94c0803448706b00faf3d.jpg],origin[dam],category[ladies_dresses_maxidresses],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/d2/f1/d2f146ac5754f0016b5ad2d4175542fd1e633c9a.jpg],origin[dam],category[ladies_dresses_maxidresses],type[LOOKBOOK],hmver[1]&call=url[file:/product/main";100
1;Sweter z wełny merynosowej;10$18$20;"149.9";"JAKOŚĆ PREMIUM. Cienki sweter z wełny merynosowej. Półgolf w prążki, obniżone ramiona. Rękawy i dół ze ściągaczem";"http://lp2.hm.com/hmgoepprod?set=source[/4f/2b/4f2b0642ba9c7ad88b815473f792efb3727e869c.jpg],origin[dam],category[ladies_knitwear_jumpers],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/6c/64/6c64e2067870ee5c5f05d9f416c7a1159992b2da.jpg],origin[dam],category[ladies_knitwear_jumpers],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/0a/a2/0aa28ac5162a0930bf3d777edeea3a4459ac2248.jpg],origin[dam],category[ladies_knitwear_jumpers],type[LOOKBOOK],hmver[1]&call=url[file:/product/main";100
1;H&M+ Parka z kapturem;10;"279.0";"Watowana parka z tkaniny o lekkim połysku. Kaptur z podszewką z imitacji futra i z regulowaną patką z tyłu zapinaną na metalową klamerkę. Z przodu suwak i listwa z krytymi zatrzaskami, w talii kryty sznurek. Ukośne kieszenie do ogrzewania rąk, po bokach kieszenie z klapką i zatrzaskiem. U dołu rękawów wewnętrzny ściągacz. U dołu kurtki elastyczny sznurek, nieco dłuższy tył. Z podszewką";"http://lp2.hm.com/hmgoepprod?set=source[/bf/26/bf26a6aeaeccc5f33c866aaf818d78eb65b5f90f.jpg],origin[dam],category[],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/85/99/8599df1e8893f503ef83a07eeab648c58d8a1040.jpg],origin[dam],category[],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/26/0c/260cea2367d767a5300338989b02ef9cd3e406dc.jpg],origin[dam],category[],type[LOOKBOOK],hmver[1]&call=url[file:/product/main";100
1;Długi kardigan;10$18;"79.99";"Długi cienki kardigan z miękkiej dzianiny z domieszką wełny. Bez zapięcia. Rękawy i dół ze ściągaczem";"http://lp2.hm.com/hmgoepprod?set=source[/42/cc/42cc57177a6f2177bb1545b57c632503306f4b6e.jpg],origin[dam],category[ladies_cardigansjumpers_cardigans],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/3b/ee/3beee393b461ad75ee9b1af0bae1567f308a0120.jpg],origin[dam],category[ladies_cardigansjumpers_cardigans],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/58/0e/580e6c5a63919fb55a60f8793f1b67ada8b768dd.jpg],origin[dam],category[ladies_cardigansjumpers_cardigans],type[LOOKBOOK],hmver[1]&call=url[file:/product/main";100
1;Watowana parka;10$21$22;"149.9";"Długa watowana parka z bawełnianego diagonalu. Kaptur ze sznurkiem, stójka z zatrzaskiem, z przodu suwak i listwa z zatrzaskami, po bokach kieszenie z klapką i zatrzaskiem. Sznurek w talii, elastyczny brzeg u dołu rękawów. Lekko zaokrąglony dół i nieco dłuższy tył. Z podszewką";"http://lp2.hm.com/hmprod?set=source[/environment/2016/7FZ_0633_001R.jpg],width[3364],height[3933],x[962],y[484],type[FASHION_FRONT]&hmver=0&call=url[file:/product/main"$"http://lp2.hm.com/hmprod?set=source[/model/2016/D00 0393447 001 88 1768.jpg],type[STILLLIFE_FRONT]&hmver=1&call=url[file:/product/main"$"http://lp2.hm.com/hmprod?set=source[/model/2016/D00 0393447 001 88 1768.jpg],width[1113],height[1301],x[935],y[166],type[DETAIL]&hmver=1&call=url[file:/product/main";100
