"Aktywny (0 lub 1)";"Nazwa";"Kategorie (x,y,z...)";"Cena zawiera podatek. (brutto)";"Opis";"Adresy URL zdjęcia (x,y,z...)";"Ilosc"
1;Bluza ze stójką;12$59;"79.9";"Krótka bluza z dzianiny dresowej. Stójka i suwak u góry. Rękawy i dół ze ściągaczem. Wewnątrz miękki meszek";"http://lp2.hm.com/hmgoepprod?set=source[/76/d1/76d1a4ccc3c8abad623506e570345a2041dae755.jpg],origin[dam],category[ladies_cardigansjumpers_hoodiessweatshirts],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/fa/b2/fab2ce42d0ede9d323f1ce4371de6ce66185d3ad.jpg],origin[dam],category[ladies_cardigansjumpers_hoodiessweatshirts],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/63/31/63310585da247583253efd33751a4b1cd03e4a75.jpg],origin[dam],category[ladies_cardigansjumpers_hoodiessweatshirts],type[LOOKBOOK],hmver[1]&call=url[file:/product/main";100
1;Sweter z odkrytymi ramionami;12$59;"79.9";"Nieco krótszy, cienki sweter z miękkiej dzianiny. Odkryte ramiona i szerokie rękawy. Ściągacz wokół szyi, rękawów i u dołu";"http://lp2.hm.com/hmgoepprod?set=source[/34/8d/348dee0fc2ee5648e63ccc48a3507a034ee385cb.jpg],origin[dam],category[ladies_cardigansjumpers_jumpers],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/0b/87/0b8784659a17f776971aa40378bf8bb04f67eb23.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[2]&call=url[file:/product/main";100
1;Ocieplana parka;12$59$60;"199.0";"Krótka parka z bawełnianej tkaniny. Kaptur z odpinanym obszyciem z imitacji futra i z podszewką. Zapięcie na suwak i listwę z krytymi zatrzaskami. Sznurek w talii i u dołu. Z przodu kieszenie z kontrafałdą, klapką i zatrzaskiem. U dołu rękawów patka z zatrzaskiem, z tyłu rozcięcie. Z podszewką z futerkowego materiału";"http://lp2.hm.com/hmgoepprod?set=source[/12/24/122484d7474c908c77fd8237800d68343b693c8c.jpg],origin[dam],category[ladies_jacketscoats_parkas],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/d6/0a/d60afb7efa3c893fabeadc3786f2b2b2407d3902.jpg],origin[dam],category[ladies_jacketscoats_parkas],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/62/9c/629c24d65b9471b1794f4d809dca7d8f594c53cf.jpg],origin[dam],category[ladies_jacketscoats_parkas],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main";100
1;Wzorzysta sukienka;12$59$58;"129.9";"Krótka sukienka z krepowanej tkaniny. Na plecach dekolt w serek z wiązaniem na karku. Długie rękawy z wiązaniem u dołu. Elastyczne marszczenie w talii i rozszerzany falbaniasty dół. Dół z podszewką";"http://lp2.hm.com/hmgoepprod?set=source[/a8/a5/a8a5bb9f47b5890db737cff29dfe815898823f33.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/d7/7e/d77e020edb38bfb2674077bd259a23e1eca2653a.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/70/cf/70cf4735261e2b5d97b00354188281d6a514da4e.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],hmver[1]&call=url[file:/product/main";100
1;Płaszcz z domieszką wełny;12$59$60;"279.0";"Tkaninowy płaszcz z mieszanki zawierającej wełnę z kapturem. Zapięcie na kryte zatrzaski, w talii wiązany pasek. Kieszenie po bokach, rozcięcie z tyłu. Z podszewką. Wełna zawarta w płaszczu pochodzi z recyklingu";"http://lp2.hm.com/hmgoepprod?set=source[/e5/04/e50409a559dcafa89a123dd6c99fc5cb81beb918.jpg],origin[dam],category[ladies_jacketscoats_coats],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/fb/3c/fb3c280f438fee58b4204268b42bb82d02f0e66e.jpg],origin[dam],category[ladies_jacketscoats_coats],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/10/5e/105ec800375f4d315f53e3f4a4fb50d8c646f65a.jpg],origin[dam],category[ladies_jacketscoats_coats],type[LOOKBOOK],hmver[1]&call=url[file:/product/main";100
1;Kopertowa sukienka we wzory;12$59$58;"99.9";"Krótka sukienka z cienkiego wzorzystego szyfonu. Dekolt w serek z krytym zatrzaskiem, długie rękawy z elastycznym brzegiem zakończonym falbaną. Odcinana elastyczna talia i lekko rozszerzany dół z falbaną na brzegu. Częściowo z podszewką";"http://lp2.hm.com/hmgoepprod?set=source[/79/cc/79cc277df33bc3317d26075f1b20817d0528f91a.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/be/72/be72ce6a11013b2fe0532cfb57d3bd9e907b3555.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/5e/79/5e79d0e526d3acf25d124be58a45fa70b0149ee7.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],hmver[1]&call=url[file:/product/main";100
1;Sukienka z półgolfem;12$59$58;"59.9";"Podkreślająca figurę sukienka z miękkiego dżerseju w prążki. Długie rękawy, półgolf wokół szyi";"http://lp2.hm.com/hmgoepprod?set=source[/ac/b4/acb445dcb832b42c2dbbdff19f4a953611bc45de.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/91/c3/91c31423fd62a5b2c5e75c2f246d9d4a07b0a0b7.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/b6/31/b631485338b2887f75362a49a9b1403f19f0ff9d.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],hmver[1]&call=url[file:/product/main";100
1;Watowana parka;12$59$60;"149.9";"Długa watowana parka z bawełnianego diagonalu. Kaptur ze sznurkiem, stójka z zatrzaskiem, z przodu suwak i listwa z zatrzaskami, po bokach kieszenie z klapką i zatrzaskiem. Sznurek w talii, elastyczny brzeg u dołu rękawów. Lekko zaokrąglony dół i nieco dłuższy tył. Z podszewką";"http://lp2.hm.com/hmgoepprod?set=source[/3a/06/3a066be338a9e3dba23a29d8a3b2f99079d7f0aa.jpg],origin[dam],category[ladies_jacketscoats_parkas],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/dc/ae/dcaecd4b270e81e56589ec9268ebd08b0d3a14ca.jpg],origin[dam],category[ladies_jacketscoats_parkas],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/c6/4e/c64efb35c449f5e9f6324860154c303440618eba.jpg],origin[dam],category[ladies_jacketscoats_parkas],type[LOOKBOOK],hmver[1]&call=url[file:/product/main";100
1;Krótka sukienka;12$59$58;"59.9";"Krótka sukienka z wiskozowej tkaniny. Rękawy 3/4 z rozcięciem u dołu, na karku rozcięcie z obciąganym guzikiem, elastyczne odcięcie w talii. Bez podszewki";"http://lp2.hm.com/hmgoepprod?set=source[/4e/03/4e0306f785c41a36ea20cfb2c878656c3681bdd3.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/82/e4/82e45e503c09c55a40861016b3d4070f11ae67a4.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/de/3b/de3bd9def593fb8e148aef0812a503ec94386f10.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],hmver[1]&call=url[file:/product/main";100
1;Watowana parka z kapturem;12$59$60;"149.9";"Lekko watowana długa parka z bawełnianego diagonalu. Kaptur z podszewką z imitacji futra, stójka, zapięcie na suwak i listwę z krytymi zatrzaskami. W talii sznurek, po bokach kieszenie z guzikiem. Wewnętrzny ściągacz u dołu rękawów. Zaokrąglony dół i nieco dłuższy tył. Z pikowaną podszewką";"http://lp2.hm.com/hmgoepprod?set=source[/f3/d8/f3d844ee613d334b85f3d6a84bc04bf1b30f8519.jpg],origin[dam],category[ladies_jacketscoats_parkas],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/3c/e1/3ce110c192d18dc7a0a1852b552a40e2bef403c0.jpg],origin[dam],category[ladies_jacketscoats_parkas],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/76/70/767005c95f867a3c45a196e3082979e678df5710.jpg],origin[dam],category[ladies_jacketscoats_parkas],type[LOOKBOOK],hmver[1]&call=url[file:/product/main";100
1;Watowana kurtka;12$59$60;"149.9";"Watowana kurtka z tkaniny. Stójka, zapięcie na suwak, kieszenie po bokach, elastyczne brzegi rękawów. Sznurek do ściągania u dołu. Wypełnienie z poliestru. Z podszewką";"http://lp2.hm.com/hmgoepprod?set=source[/8e/9d/8e9d8535201a446cc4900d8ea278d3a6b2b610c2.jpg],origin[dam],category[ladies_jacketscoats_jackets],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/84/01/84012e3f2706a5b339c386c345e12d62cb6ad219.jpg],origin[dam],category[ladies_jacketscoats_jackets],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/cd/32/cd32c5e4d56e42063570216c8ed022b1656b2538.jpg],origin[dam],category[ladies_jacketscoats_jackets],type[LOOKBOOK],hmver[1]&call=url[file:/product/main";100
1;Super Skinny High Jeans;12$59$65;"79.9";"Dżinsy z bardzo elastycznego, spranego denimu. Wysoka talia, rozporek na suwak i guzik, atrapy kieszeni z przodu i prawdziwe kieszenie z tyłu. Bardzo wąskie nogawki";"http://lp2.hm.com/hmgoepprod?set=source[/3c/ba/3cbabf9ccb07721a7d85b99693652407b5ad59cc.jpg],origin[dam],category[ladies_jeans_skinny_skinnyhigh],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/9d/7e/9d7e8b47ffeab0a090bdacfab5b308aa21db45bb.jpg],origin[dam],category[ladies_jeans_skinny_skinnyhigh],type[DESCRIPTIVESTILLLIFE],hmver[2]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/fc/a4/fca47f63f7b3a8fb79eb14ea98d91b96ac1dcf65.jpg],origin[dam],category[ladies_jeans_skinny_skinnyhigh],type[DESCRIPTIVESTILLLIFE],hmver[2]&call=url[file:/product/main";100
1;Joggersy;12$59$65;"59.9";"Joggersy z miękkiego dżerseju. Elastyczna talia ze sznurkiem. Kieszenie po bokach, przyszyte podwinięcia nogawek";"http://lp2.hm.com/hmgoepprod?set=source[/a4/20/a42023c349e95622b5e90d423a34350847d26fbb.jpg],origin[dam],category[ladies_trousers_joggers],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/db/ad/dbadeef60599c37314def6df477e8971d26903a9.jpg],origin[dam],category[ladies_trousers_joggers],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/4f/82/4f82ca8318ac0fe55fb95ea0b25921ff78e4cc53.jpg],origin[dam],category[ladies_trousers_joggers],type[LOOKBOOK],hmver[1]&call=url[file:/product/main";100
1;Ocieplana parka;12$59$60;"199.0";"Krótka parka z bawełnianej tkaniny. Kaptur z odpinanym obszyciem z imitacji futra i z podszewką. Zapięcie na suwak i listwę z krytymi zatrzaskami. Sznurek w talii i u dołu. Z przodu kieszenie z kontrafałdą, klapką i zatrzaskiem. U dołu rękawów patka z zatrzaskiem, z tyłu rozcięcie. Z podszewką z futerkowego materiału";"http://lp2.hm.com/hmgoepprod?set=source[/58/96/5896398a1cbd2bc9a5a30b4eb0c0fc5f1358e2c5.jpg],origin[dam],category[ladies_jacketscoats_parkas],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/bb/9c/bb9cce08a27ef3d132422ed0c9c34a7707cee0e3.jpg],origin[dam],category[ladies_jacketscoats_parkas],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/b5/cf/b5cf814d2d65eebae557f14f9bfb5e99e2cf7311.jpg],origin[dam],category[ladies_jacketscoats_parkas],type[LOOKBOOK],hmver[1]&call=url[file:/product/main";100
1;Marynarka o wzorzystym splocie;12$59$60;"149.9";"Długa marynarka o prostym kroju z tkaniny o wzorzystym splocie. Otwarte klapy, zapięcie na kryty zatrzask, z przodu naszywane kieszenie. Z podszewką";"http://lp2.hm.com/hmgoepprod?set=source[/90/79/9079b4c36ec373f45a9cd5147a8bb0a084335b38.jpg],origin[dam],category[ladies_blazerswaistcoats_blazers],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/a0/ec/a0ec0cd8eabfc94ada1a81c8216057319a8badae.jpg],origin[dam],category[ladies_blazerswaistcoats_blazers],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/bc/5b/bc5b86b96d593ab3430b32b20702d767a9f3c662.jpg],origin[dam],category[ladies_blazerswaistcoats_blazers],type[LOOKBOOK],hmver[1]&call=url[file:/product/main";100
1;Sukienka z półgolfem;12$59$58;"59.9";"Podkreślająca figurę sukienka z miękkiego dżerseju w prążki. Długie rękawy, półgolf wokół szyi";"http://lp2.hm.com/hmgoepprod?set=source[/93/d8/93d81943e390f39663997ecbfa07e45e55f8fbe0.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/06/63/0663fe1bac24dc0f2088ad78de9716f763c244a8.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/f2/b9/f2b948d38301bc843934e469e1b86d8107bf7fc6.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],hmver[1]&call=url[file:/product/main";100
1;Płaszcz z wiązanym paskiem;12$59$60;"229.0";"Płaszcz z miękkiej filcowanej mieszanki zawierającej wełnę. Otwarte klapy, kryte zatrzaski z przodu. Wiązany pasek w talii, po bokach kieszenie z wypustką. Z podszewką";"http://lp2.hm.com/hmgoepprod?set=source[/ee/58/ee5808e1aefcff4da4222852e8fdc9cfef5fb88c.jpg],origin[dam],category[ladies_jacketscoats_coats],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/ed/e1/ede1943bf548f0a7af7eccab70c43982b8d5e0b0.jpg],origin[dam],category[ladies_jacketscoats_coats],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/55/23/5523a528a7c2b177693a3258f97db6fbe62d059b.jpg],origin[dam],category[ladies_jacketscoats_coats],type[LOOKBOOK],hmver[1]&call=url[file:/product/main";100
1;Trzewiki;12$59$61;"129.9";"Sznurowane trzewiki z imitacji skóry ozdobnymi szwami. Suwak z boku, pętelka z tyłu. Tekstylne podeszwy wewnętrzne i wyściółka. Gumowe podeszwy zewnętrzne. Obcas 2,5 cm";"http://lp2.hm.com/hmgoepprod?set=source[/22/f8/22f8d2278520daead22a0fd2849c0ee270de206b.jpg],origin[dam],category[ladies_shoes_ankle_boots],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/40/27/4027c338d6156808e813863a7cdc48df4cabe90c.jpg],origin[dam],category[ladies_shoes_ankle_boots],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/fb/e2/fbe261729716e91349e72d0ecd147d2f1d3f5180.jpg],origin[dam],category[ladies_shoes_ankle_boots],type[DESCRIPTIVEDETAIL],hmver[1]&call=url[file:/product/main";100
1;Płaszcz z domieszką wełny;12$59;"199.0";"Płaszcz z filcowanej mieszanki zawierającej wełnę. Otwarte klapy, kryte zatrzaski z przodu. Po bokach kieszenie z wypustką. Z podszewką";"http://lp2.hm.com/hmgoepprod?set=source[/1e/e5/1ee56078b4f90879b1ab43f3f1ff1e89765f6434.jpg],origin[dam],category[ladies_jacketscoats_coats],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/95/c1/95c1522a8e30ce5b61f3fe16f7dab51555d2dcb7.jpg],origin[dam],category[ladies_jacketscoats_coats],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/9d/0a/9d0a209f8141f2530452d6ecbec186bb579c6d3f.jpg],origin[dam],category[ladies_jacketscoats_coats],type[LOOKBOOK],hmver[1]&call=url[file:/product/main";100
1;Kopertowa sukienka w serek;12$59;"99.9";"Krótka kopertowa sukienka z tkaniny z niską stójką. Z przodu dekolt w serek, na karku rozcięcie z obciąganymi guzikami. Elastyczne odcięcie w talii. Długi rozszerzany rękaw. Z podszewką";"http://lp2.hm.com/hmgoepprod?set=source[/dd/5b/dd5b01f5beafed7a7b87a5a87f692944d78e3fa9.jpg],origin[dam],category[],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/26/88/26883b626ae7285fa1e727da81ab5c37f69574e7.jpg],origin[dam],category[],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/b1/96/b19631791bb545203fce628b3a5a36d849127419.jpg],origin[dam],category[],type[LOOKBOOK],hmver[1]&call=url[file:/product/main";100
1;Sweter;12$59;"39.9";"Sweter z miękkiej dzianiny. Nieco szerszy dekolt. Ściągacz wokół szyi, rękawów i u dołu";"http://lp2.hm.com/hmgoepprod?set=source[/51/03/510345667fec6b151b41ecb45e3400ba5c3a4566.jpg],origin[dam],category[ladies_cardigansjumpers_cardigans],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/1b/cc/1bccfeb54da32596a4a1a533c8a2f2e4ba5a5cef.jpg],origin[dam],category[ladies_cardigansjumpers_cardigans],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/5e/3d/5e3dc71e39eed6383973b054c8c6e25ec18a64bd.jpg],origin[dam],category[ladies_cardigansjumpers_cardigans],type[LOOKBOOK],hmver[1]&call=url[file:/product/main";100
1;Super Skinny High Jeans;12$59$65;"79.9";"Dżinsy z bardzo elastycznego, spranego denimu. Wysoka talia, rozporek na suwak i guzik, atrapy kieszeni z przodu i prawdziwe kieszenie z tyłu. Bardzo wąskie nogawki";"http://lp2.hm.com/hmgoepprod?set=source[/ea/10/ea1034f14b6bffbf11fd3b3500f1a97f910b6cda.jpg],origin[dam],category[ladies_jeans_skinny_skinnyhigh],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/a5/be/a5beec75c2d1e9941b47657870972de9514a03f4.jpg],origin[dam],category[ladies_jeans_skinny_skinnyhigh],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/0e/b5/0eb515fb9117bc50ebc86ac2cb5580cbb3135b3e.jpg],origin[dam],category[ladies_jeans_skinny_skinnyhigh],type[LOOKBOOK],hmver[1]&call=url[file:/product/main";100
1;H&M+ Parka z kapturem;12$59;"149.99";"Lekko watowana długa parka z bawełnianego diagonalu. Stójka z zatrzaskiem, kaptur ze sznurkiem, zapięcie na suwak i listwę z zatrzaskami. Po bokach kieszenie z klapką i zatrzaskiem, sznurek w talii, wewnętrzny ściągacz u dołu rękawów. Lekko zaokrąglony dół i nieco dłuższy tył. Z podszewką";"http://lp2.hm.com/hmgoepprod?set=source[/9d/cf/9dcf9d170921b77c23e6de5d6094e05be067c14a.jpg],origin[dam],category[ladies_plus_jacketsblazers],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/0f/5d/0f5d61bd5f17c2db071735cf9a6d9b05cfc63bd7.jpg],origin[dam],category[ladies_plus_jacketsblazers],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/c4/7f/c47f8fcdcca751d2e84902c93cd224511a565d39.jpg],origin[dam],category[ladies_plus_jacketsblazers],type[LOOKBOOK],hmver[1]&call=url[file:/product/main";100
1;Watowana parka z kapturem;12$59$60;"149.9";"Lekko watowana długa parka z bawełnianego diagonalu. Kaptur z podszewką z imitacji futra, stójka, zapięcie na suwak i listwę z krytymi zatrzaskami. W talii sznurek, po bokach kieszenie z guzikiem. Wewnętrzny ściągacz u dołu rękawów. Zaokrąglony dół i nieco dłuższy tył. Z pikowaną podszewką";"http://lp2.hm.com/hmgoepprod?set=source[/61/6c/616c53e5d3e009d74d2644e5eba3ebf38f294a6d.jpg],origin[dam],category[ladies_jacketscoats_parkas],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/0e/c2/0ec28be36ebb2415d7908a011970a1444812e560.jpg],origin[dam],category[ladies_jacketscoats_parkas],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/de/98/de9831eda44bb4861616ba8dc8fa7d32dbb521db.jpg],origin[dam],category[ladies_jacketscoats_parkas],type[LOOKBOOK],hmver[1]&call=url[file:/product/main";100
1;Botki;12$59;"129.9";"Botki z imitacji skóry z elastycznymi wstawkami po bokach. Tekstylne podeszwy wewnętrzne i wyściółka. Gumowe podeszwy zewnętrzne. Obcas 8,5 cm";"http://lp2.hm.com/hmgoepprod?set=source[/48/76/4876d1b3fc1b5490c75afce72b192c927d771f95.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/40/e0/40e00428a456d0fe8347673b77c85349ace2053e.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/46/81/46817c0432723c917fd3e532acc36f4571ef955c.jpg],origin[dam],category[],type[DESCRIPTIVEDETAIL],hmver[1]&call=url[file:/product/main";100
1;Slim Mom Jeans;12$59$65;"99.99";"Dżinsy z 5 kieszeniami ze spranego denimu. Wysoka talia, wąskie nogawki do kostki z postrzępionym brzegiem";"http://lp2.hm.com/hmgoepprod?set=source[/a4/1a/a41ac48093d883a7b88268367225cfcc1a20fcda.jpg],origin[dam],category[ladies_jeans_slim],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/d7/ab/d7abbc7b1fba5c1c9403a191591ce37a1ffab6b3.jpg],origin[dam],category[ladies_jeans_slim],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/36/d3/36d343e8fd5cdfcab8ddb6b6d71ba9e172bb869e.jpg],origin[dam],category[ladies_jeans_slim],type[LOOKBOOK],hmver[1]&call=url[file:/product/main";100
1;Dopasowana szmizjerka;12$59$58;"149.9";"Krótka podkreślająca figurę sukienka z elastycznego denimu. Kołnierzyk, zapięcie na metalowe zatrzaski, kieszenie na piersi. Długie rękawy z zatrzaskami u dołu. Bez podszewki";"http://lp2.hm.com/hmgoepprod?set=source[/97/49/9749f6882950dd61a0a79b9c68fc3e76fef2294f.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/46/1c/461c536eb134e2dab191d3ce12af1536f7d5841b.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/46/14/4614cd52412beb97db9a1ccb432a6266780f487f.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],hmver[1]&call=url[file:/product/main";100
1;Bluzka z dekoltem w serek;12$59;"59.9";"Bluzka z tkaniny we wzorzyste nadruki. Dekolt w serek, guziki z przodu, długie rękawy z wąskim elastycznym marszczeniem i wiązaniem u dołu";"http://lp2.hm.com/hmgoepprod?set=source[/d7/5d/d75d2dafad15d7d771ee1230251c6cc19eb959f0.jpg],origin[dam],category[ladies_shirtsblouses_blouses],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/5a/fa/5afae086ba37ffcf749415850898b33316d042e4.jpg],origin[dam],category[ladies_shirtsblouses_blouses],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/af/cb/afcb70cea8c407315737dbff3dc379aedff6d040.jpg],origin[dam],category[ladies_shirtsblouses_blouses],type[LOOKBOOK],hmver[1]&call=url[file:/product/main";100
1;Super Skinny High Jeans;12$59$65;"79.9";"Dżinsy z bardzo elastycznego, spranego denimu. Wysoka talia, rozporek na suwak i guzik, atrapy kieszeni z przodu i prawdziwe kieszenie z tyłu. Bardzo wąskie nogawki";"http://lp2.hm.com/hmgoepprod?set=source[/16/03/1603b8b6156344fc9719785d16b89e4e4db33bc9.jpg],origin[dam],category[ladies_jeans_skinny_skinnyhigh],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/57/56/5756b3c037541736b6571c1d946954823b7e3415.jpg],origin[dam],category[ladies_jeans_skinny_skinnyhigh],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/32/8a/328a5bf3ff12f8bc3f618b13e4d48b7a74637dee.jpg],origin[dam],category[ladies_jeans_skinny_skinnyhigh],type[LOOKBOOK],hmver[1]&call=url[file:/product/main";100
1;Spodnie z imitacji skóry;12$59$65;"129.9";"Spodnie z 5 kieszeniami z imitacji skóry. Wąskie nogawki i normalna talia";"http://lp2.hm.com/hmgoepprod?set=source[/97/09/97090abbb6bdb754e9e93c18ae57c319a3a19568.jpg],origin[dam],category[ladies_trousers_slim],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/47/18/4718a57372f7f36f269e2cab1fd50c4b5b60ab23.jpg],origin[dam],category[ladies_trousers_slim],type[LOOKBOOK],hmver[1]&call=url[file:/product/main"$"http://lp2.hm.com/hmgoepprod?set=source[/eb/cf/ebcf59f3c2cd9d23bc3fdf8ef1a7e133ddda3290.jpg],origin[dam],category[ladies_trousers_slim],type[LOOKBOOK],hmver[1]&call=url[file:/product/main";100
