"Aktywny (0 lub 1)";"Nazwa";"Kategorie (x,y,z...)";"Cena zawiera podatek. (brutto)";"Opis";"Adresy URL zdjęcia (x,y,z...)";"Ilosc"
1;Kopertowa sukienka w serek;12$59;"99.9";"Krótka kopertowa sukienka z tkaniny z niską stójką. Z przodu dekolt w serek, na karku rozcięcie z obciąganymi guzikami. Elastyczne odcięcie w talii. Długi rozszerzany rękaw. Z podszewką";"http://lp2.hm.com/hmgoepprod?set=source[/dd/5b/dd5b01f5beafed7a7b87a5a87f692944d78e3fa9.jpg],origin[dam],category[],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/26/88/26883b626ae7285fa1e727da81ab5c37f69574e7.jpg],origin[dam],category[],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/b1/96/b19631791bb545203fce628b3a5a36d849127419.jpg],origin[dam],category[],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen";100
1;Watowana parka z kapturem;12$59$60;"149.9";"Lekko watowana długa parka z bawełnianego diagonalu. Kaptur z podszewką z imitacji futra, stójka, zapięcie na suwak i listwę z krytymi zatrzaskami. W talii sznurek, po bokach kieszenie z guzikiem. Wewnętrzny ściągacz u dołu rękawów. Zaokrąglony dół i nieco dłuższy tył. Z pikowaną podszewką";"http://lp2.hm.com/hmgoepprod?set=source[/66/cc/66cc6895887870f942478e66e791c71dbd31c784.jpg],origin[dam],category[ladies_jacketscoats_parkas],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/d0/38/d038e00853c96bee448f2a43f6dae6de5b362d88.jpg],origin[dam],category[ladies_jacketscoats_parkas],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/95/b9/95b9a36be3ca0194e4f62d534451d129cfba34ba.jpg],origin[dam],category[ladies_jacketscoats_parkas],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen";100
1;Sukienka z półgolfem;12$59$58;"59.9";"Podkreślająca figurę sukienka z miękkiego dżerseju w prążki. Długie rękawy, półgolf wokół szyi";"http://lp2.hm.com/hmgoepprod?set=source[/ac/b4/acb445dcb832b42c2dbbdff19f4a953611bc45de.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/91/c3/91c31423fd62a5b2c5e75c2f246d9d4a07b0a0b7.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/b6/31/b631485338b2887f75362a49a9b1403f19f0ff9d.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen";100
1;Wzorzysta sukienka;12$59$58;"129.9";"Krótka sukienka z krepowanej tkaniny. Na plecach dekolt w serek z wiązaniem na karku. Długie rękawy z wiązaniem u dołu. Elastyczne marszczenie w talii i rozszerzany falbaniasty dół. Dół z podszewką";"http://lp2.hm.com/hmgoepprod?set=source[/a8/a5/a8a5bb9f47b5890db737cff29dfe815898823f33.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/d7/7e/d77e020edb38bfb2674077bd259a23e1eca2653a.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/70/cf/70cf4735261e2b5d97b00354188281d6a514da4e.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen";100
1;Płaszcz z domieszką wełny;12$59;"199.0";"Płaszcz z filcowanej mieszanki zawierającej wełnę. Otwarte klapy, kryte zatrzaski z przodu. Po bokach kieszenie z wypustką. Z podszewką";"http://lp2.hm.com/hmgoepprod?set=source[/0f/2b/0f2ba5b74d47c4a192d33c9c8ec4318541fe58f7.jpg],origin[dam],category[ladies_jacketscoats_coats],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/1a/3c/1a3c3d54082335c037bf3a6c5e3474392536ea28.jpg],origin[dam],category[ladies_jacketscoats_coats],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/d4/7d/d47d2f6d12cf13addfa88aef113a858f8abc414a.jpg],origin[dam],category[ladies_jacketscoats_coats],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen";100
1;Sukienka z półgolfem;12$59$58;"59.9";"Podkreślająca figurę sukienka z miękkiego dżerseju w prążki. Długie rękawy, półgolf wokół szyi";"http://lp2.hm.com/hmgoepprod?set=source[/93/d8/93d81943e390f39663997ecbfa07e45e55f8fbe0.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/06/63/0663fe1bac24dc0f2088ad78de9716f763c244a8.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/f2/b9/f2b948d38301bc843934e469e1b86d8107bf7fc6.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen";100
1;Płaszcz z domieszką wełny;12$59$60;"279.0";"Tkaninowy płaszcz z mieszanki zawierającej wełnę z kapturem. Zapięcie na kryte zatrzaski, w talii wiązany pasek. Kieszenie po bokach, rozcięcie z tyłu. Z podszewką. Wełna zawarta w płaszczu pochodzi z recyklingu";"http://lp2.hm.com/hmgoepprod?set=source[/e5/04/e50409a559dcafa89a123dd6c99fc5cb81beb918.jpg],origin[dam],category[ladies_jacketscoats_coats],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/fb/3c/fb3c280f438fee58b4204268b42bb82d02f0e66e.jpg],origin[dam],category[ladies_jacketscoats_coats],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/10/5e/105ec800375f4d315f53e3f4a4fb50d8c646f65a.jpg],origin[dam],category[ladies_jacketscoats_coats],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen";100
1;Watowana parka;12$59$60;"149.9";"Długa watowana parka z bawełnianego diagonalu. Kaptur ze sznurkiem, stójka z zatrzaskiem, z przodu suwak i listwa z zatrzaskami, po bokach kieszenie z klapką i zatrzaskiem. Sznurek w talii, elastyczny brzeg u dołu rękawów. Lekko zaokrąglony dół i nieco dłuższy tył. Z podszewką";"http://lp2.hm.com/hmgoepprod?set=source[/3a/06/3a066be338a9e3dba23a29d8a3b2f99079d7f0aa.jpg],origin[dam],category[ladies_jacketscoats_parkas],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/dc/ae/dcaecd4b270e81e56589ec9268ebd08b0d3a14ca.jpg],origin[dam],category[ladies_jacketscoats_parkas],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/c6/4e/c64efb35c449f5e9f6324860154c303440618eba.jpg],origin[dam],category[ladies_jacketscoats_parkas],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen";100
1;Płaszcz z wiązanym paskiem;12$59$60;"229.0";"Płaszcz z miękkiej filcowanej mieszanki zawierającej wełnę. Otwarte klapy, kryte zatrzaski z przodu. Wiązany pasek w talii, po bokach kieszenie z wypustką. Z podszewką";"http://lp2.hm.com/hmgoepprod?set=source[/ee/58/ee5808e1aefcff4da4222852e8fdc9cfef5fb88c.jpg],origin[dam],category[ladies_jacketscoats_coats],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/ed/e1/ede1943bf548f0a7af7eccab70c43982b8d5e0b0.jpg],origin[dam],category[ladies_jacketscoats_coats],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/55/23/5523a528a7c2b177693a3258f97db6fbe62d059b.jpg],origin[dam],category[ladies_jacketscoats_coats],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen";100
1;Watowana kurtka;12$59$60;"149.9";"Watowana kurtka z tkaniny. Stójka, zapięcie na suwak, kieszenie po bokach, elastyczne brzegi rękawów. Sznurek do ściągania u dołu. Wypełnienie z poliestru. Z podszewką";"http://lp2.hm.com/hmgoepprod?set=source[/8e/9d/8e9d8535201a446cc4900d8ea278d3a6b2b610c2.jpg],origin[dam],category[ladies_jacketscoats_jackets],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/84/01/84012e3f2706a5b339c386c345e12d62cb6ad219.jpg],origin[dam],category[ladies_jacketscoats_jackets],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/cd/32/cd32c5e4d56e42063570216c8ed022b1656b2538.jpg],origin[dam],category[ladies_jacketscoats_jackets],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen";100
1;Super Skinny High Jeans;12$59$65;"79.9";"Dżinsy z bardzo elastycznego, spranego denimu. Wysoka talia, rozporek na suwak i guzik, atrapy kieszeni z przodu i prawdziwe kieszenie z tyłu. Bardzo wąskie nogawki";"http://lp2.hm.com/hmgoepprod?set=source[/3c/ba/3cbabf9ccb07721a7d85b99693652407b5ad59cc.jpg],origin[dam],category[ladies_jeans_skinny_skinnyhigh],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/9d/7e/9d7e8b47ffeab0a090bdacfab5b308aa21db45bb.jpg],origin[dam],category[ladies_jeans_skinny_skinnyhigh],type[DESCRIPTIVESTILLLIFE],hmver[2]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/fc/a4/fca47f63f7b3a8fb79eb14ea98d91b96ac1dcf65.jpg],origin[dam],category[ladies_jeans_skinny_skinnyhigh],type[DESCRIPTIVESTILLLIFE],hmver[2]&call=url[file:/product/fullscreen";100
1;Watowana parka z kapturem;12$59$60;"149.9";"Lekko watowana długa parka z bawełnianego diagonalu. Kaptur z podszewką z imitacji futra, stójka, zapięcie na suwak i listwę z krytymi zatrzaskami. W talii sznurek, po bokach kieszenie z guzikiem. Wewnętrzny ściągacz u dołu rękawów. Zaokrąglony dół i nieco dłuższy tył. Z pikowaną podszewką";"http://lp2.hm.com/hmgoepprod?set=source[/f3/d8/f3d844ee613d334b85f3d6a84bc04bf1b30f8519.jpg],origin[dam],category[ladies_jacketscoats_parkas],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/3c/e1/3ce110c192d18dc7a0a1852b552a40e2bef403c0.jpg],origin[dam],category[ladies_jacketscoats_parkas],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/76/70/767005c95f867a3c45a196e3082979e678df5710.jpg],origin[dam],category[ladies_jacketscoats_parkas],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen";100
1;Marynarka o wzorzystym splocie;12$59$60;"149.9";"Długa marynarka o prostym kroju z tkaniny o wzorzystym splocie. Otwarte klapy, zapięcie na kryty zatrzask, z przodu naszywane kieszenie. Z podszewką";"http://lp2.hm.com/hmgoepprod?set=source[/90/79/9079b4c36ec373f45a9cd5147a8bb0a084335b38.jpg],origin[dam],category[ladies_blazerswaistcoats_blazers],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/a0/ec/a0ec0cd8eabfc94ada1a81c8216057319a8badae.jpg],origin[dam],category[ladies_blazerswaistcoats_blazers],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/bc/5b/bc5b86b96d593ab3430b32b20702d767a9f3c662.jpg],origin[dam],category[ladies_blazerswaistcoats_blazers],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen";100
1;Super Skinny High Jeans;12$59$65;"79.9";"Dżinsy z bardzo elastycznego, spranego denimu. Wysoka talia, rozporek na suwak i guzik, atrapy kieszeni z przodu i prawdziwe kieszenie z tyłu. Bardzo wąskie nogawki";"http://lp2.hm.com/hmgoepprod?set=source[/ea/10/ea1034f14b6bffbf11fd3b3500f1a97f910b6cda.jpg],origin[dam],category[ladies_jeans_skinny_skinnyhigh],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/a5/be/a5beec75c2d1e9941b47657870972de9514a03f4.jpg],origin[dam],category[ladies_jeans_skinny_skinnyhigh],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/0e/b5/0eb515fb9117bc50ebc86ac2cb5580cbb3135b3e.jpg],origin[dam],category[ladies_jeans_skinny_skinnyhigh],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen";100
1;Kurtka w stylu motocyklowym;12$59;"149.9";"Kurtka w stylu motocyklowym z miękkiej imitacji skóry. Kołnierz z ozdobnymi zatrzaskami, zapięcie na ukośny suwak. Po bokach kieszenie z suwakiem. Suwak u dołu rękawów. Z podszewką";"http://lp2.hm.com/hmgoepprod?set=source[/04/c6/04c693f22537c7f7bcbce7e3caebe4af1cfe8f81.jpg],origin[dam],category[ladies_jacketscoats_biker],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/0f/96/0f96dde99762d249d063566a20ef27613d556db7.jpg],origin[dam],category[ladies_jacketscoats_biker],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/a9/b5/a9b5a749fe8d4702a561e02d84f1e4c615790325.jpg],origin[dam],category[ladies_jacketscoats_biker],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen";100
1;Krótka sukienka;12$59$58;"59.9";"Krótka sukienka z wiskozowej tkaniny. Rękawy 3/4 z rozcięciem u dołu, na karku rozcięcie z obciąganym guzikiem, elastyczne odcięcie w talii. Bez podszewki";"http://lp2.hm.com/hmgoepprod?set=source[/4e/03/4e0306f785c41a36ea20cfb2c878656c3681bdd3.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/82/e4/82e45e503c09c55a40861016b3d4070f11ae67a4.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/de/3b/de3bd9def593fb8e148aef0812a503ec94386f10.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen";100
1;Trzewiki;12$59$61;"129.9";"Sznurowane trzewiki z imitacji skóry ozdobnymi szwami. Suwak z boku, pętelka z tyłu. Tekstylne podeszwy wewnętrzne i wyściółka. Gumowe podeszwy zewnętrzne. Obcas 2,5 cm";"http://lp2.hm.com/hmgoepprod?set=source[/22/f8/22f8d2278520daead22a0fd2849c0ee270de206b.jpg],origin[dam],category[ladies_shoes_ankle_boots],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/40/27/4027c338d6156808e813863a7cdc48df4cabe90c.jpg],origin[dam],category[ladies_shoes_ankle_boots],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/fb/e2/fbe261729716e91349e72d0ecd147d2f1d3f5180.jpg],origin[dam],category[ladies_shoes_ankle_boots],type[DESCRIPTIVEDETAIL],hmver[1]&call=url[file:/product/fullscreen";100
1;Kopertowa sukienka we wzory;12$59$58;"99.9";"Krótka sukienka z cienkiego wzorzystego szyfonu. Dekolt w serek z krytym zatrzaskiem, długie rękawy z elastycznym brzegiem zakończonym falbaną. Odcinana elastyczna talia i lekko rozszerzany dół z falbaną na brzegu. Częściowo z podszewką";"http://lp2.hm.com/hmgoepprod?set=source[/79/cc/79cc277df33bc3317d26075f1b20817d0528f91a.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/be/72/be72ce6a11013b2fe0532cfb57d3bd9e907b3555.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/5e/79/5e79d0e526d3acf25d124be58a45fa70b0149ee7.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen";100
1;Botki;12$59;"129.9";"Botki z imitacji skóry z elastycznymi wstawkami po bokach. Tekstylne podeszwy wewnętrzne i wyściółka. Gumowe podeszwy zewnętrzne. Obcas 8,5 cm";"http://lp2.hm.com/hmgoepprod?set=source[/48/76/4876d1b3fc1b5490c75afce72b192c927d771f95.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/40/e0/40e00428a456d0fe8347673b77c85349ace2053e.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/46/81/46817c0432723c917fd3e532acc36f4571ef955c.jpg],origin[dam],category[],type[DESCRIPTIVEDETAIL],hmver[1]&call=url[file:/product/fullscreen";100
1;Spodnie z imitacji skóry;12$59$65;"129.9";"Spodnie z 5 kieszeniami z imitacji skóry. Wąskie nogawki i normalna talia";"http://lp2.hm.com/hmgoepprod?set=source[/97/09/97090abbb6bdb754e9e93c18ae57c319a3a19568.jpg],origin[dam],category[ladies_trousers_slim],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/47/18/4718a57372f7f36f269e2cab1fd50c4b5b60ab23.jpg],origin[dam],category[ladies_trousers_slim],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/eb/cf/ebcf59f3c2cd9d23bc3fdf8ef1a7e133ddda3290.jpg],origin[dam],category[ladies_trousers_slim],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen";100
1;Sweter;12$59;"39.9";"Sweter z miękkiej dzianiny. Nieco szerszy dekolt. Ściągacz wokół szyi, rękawów i u dołu";"http://lp2.hm.com/hmgoepprod?set=source[/51/03/510345667fec6b151b41ecb45e3400ba5c3a4566.jpg],origin[dam],category[ladies_cardigansjumpers_cardigans],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/1b/cc/1bccfeb54da32596a4a1a533c8a2f2e4ba5a5cef.jpg],origin[dam],category[ladies_cardigansjumpers_cardigans],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/5e/3d/5e3dc71e39eed6383973b054c8c6e25ec18a64bd.jpg],origin[dam],category[ladies_cardigansjumpers_cardigans],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen";100
1;Ocieplana kurtka;12$59$60;"299.0";"Ocieplana kurtka z imitacji skóry. Otwarte klapy, ukośny suwak z przodu, po bokach kieszenie z wypustką. U dołu rękawów regulowane patki z metalowymi klamerkami. U dołu kurtki wyjmowany wiązany pasek z metalową klamerką. Z podszewką z imitacji futra";"http://lp2.hm.com/hmgoepprod?set=source[/64/66/64661dff35c32a9eb3ecfffad89e709ebb9e6ae3.jpg],origin[dam],category[ladies_jacketscoats_jackets],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/0f/75/0f75b75d854d991f3ecc1979d282fd2772138b37.jpg],origin[dam],category[ladies_jacketscoats_jackets],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/b0/40/b0405c9d734c4271d9be2d8f5b7f9de06768a5ca.jpg],origin[dam],category[ladies_jacketscoats_jackets],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen";100
1;Watowana kurtka;12$59;"229.0";"Krótka watowana kurtka z tkaniny o lakierowanej powierzchni. Stójka, zapięcie na suwak, z przodu kieszenie z krytym suwakiem. Elastyczne brzegi rękawów. U dołu elastyczny brzeg i sznurek do ściągania. Z podszewką";"http://lp2.hm.com/hmgoepprod?set=source[/4d/b2/4db25c7fce0240f2bfaa8ba94a09b0dc652a7ea4.jpg],origin[dam],category[],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/af/c6/afc6b2b11fab149b5b26f9383e2e9f13f18bb125.jpg],origin[dam],category[],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/fc/d6/fcd67e0b15d6b34bafc965358132baa1dcfbad61.jpg],origin[dam],category[],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen";100
1;Botki;12$59;"129.9";"Botki z imitacji zamszu. Suwak z boku, pętelka z tyłu. Tekstylne podeszwy wewnętrzne i wyściółka. Gumowe podeszwy zewnętrzne. Obcas 7,5 cm";"http://lp2.hm.com/hmgoepprod?set=source[/56/88/5688852de8d6d28fd36c94b6e93c27cb285625c3.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/7a/0b/7a0b185e1e90ff708b10ce0dc75be709d8488865.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/32/92/32922ae6673ecae95345d1e5e685fe52149b92bf.jpg],origin[dam],category[],type[DESCRIPTIVEDETAIL],hmver[1]&call=url[file:/product/fullscreen";100
1;Joggersy;12$59$65;"59.9";"Joggersy z miękkiego dżerseju. Elastyczna talia ze sznurkiem. Kieszenie po bokach, przyszyte podwinięcia nogawek";"http://lp2.hm.com/hmgoepprod?set=source[/a4/20/a42023c349e95622b5e90d423a34350847d26fbb.jpg],origin[dam],category[ladies_trousers_joggers],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/db/ad/dbadeef60599c37314def6df477e8971d26903a9.jpg],origin[dam],category[ladies_trousers_joggers],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/4f/82/4f82ca8318ac0fe55fb95ea0b25921ff78e4cc53.jpg],origin[dam],category[ladies_trousers_joggers],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen";100
1;Kurtka w stylu motocyklowym;12$59$60;"229.0";"Kurtka w stylu motocyklowym z imitacji skóry z pikowaniem. Odpinany kołnierz z imitacji futra, ukośny suwak z przodu, po bokach kieszenie z suwakiem. Suwak u dołu rękawów. Z podszewką";"http://lp2.hm.com/hmgoepprod?set=source[/f1/e3/f1e3cb557ebbff271e03ea4a1d2fec105809f763.jpg],origin[dam],category[ladies_jacketscoats_biker],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/ad/c5/adc57e27b157df0c7320ab55a2dcb414d8407c25.jpg],origin[dam],category[ladies_jacketscoats_biker],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/6a/2e/6a2e10b870f025042107d7af604c70223534ed46.jpg],origin[dam],category[ladies_jacketscoats_biker],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen";100
1;Bluzka z koronką;12$59;"129.9";"Tkaninowa bluzka z koronkowymi detalami. Mała stójka, na karku rozcięcie z guzikiem. Długie rękawy z koronkowymi wstawkami zakończone falbaną. Kryty suwak z boku. Odcinana talia z koronkową wstawką i lekko rozszerzana baskinka";"http://lp2.hm.com/hmgoepprod?set=source[/17/7d/177d42b72ddec5c652dc678d71d67ed1a787bf5a.jpg],origin[dam],category[],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/a4/1a/a41a87a1a7d69a731751069ef87c20f337d82a9e.jpg],origin[dam],category[],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/65/6b/656b4ed48ef93f5c9526c6c616d037ba8840a695.jpg],origin[dam],category[],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen";100
1;Legginsy z dżerseju;12$59$65;"29.99";"Legginsy z elastycznego dżerseju z elastyczną talią";"http://lp2.hm.com/hmgoepprod?set=source[/2e/53/2e53b02b8090b8e2899d03e3ba7d46a6e17769bc.jpg],origin[dam],category[ladies_trousers_leggings],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/da/e8/dae86f15513cec3a2e0d0ee6ff50c999bd3165e3.jpg],origin[dam],category[ladies_trousers_leggings],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/0c/29/0c299ece682bddabdde558fd45b8ae81727a7e80.jpg],origin[dam],category[ladies_trousers_leggings],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen";100
1;Kardigan;12$59;"59.99";"Kardigan bez zapięcia z miękkiej dzianiny. Obniżone ramiona, kieszenie z przodu";"http://lp2.hm.com/hmgoepprod?set=source[/59/ad/59ad6ad85dfc66916d2ba807e3e9cf8eec34f967.jpg],origin[dam],category[ladies_knitwear_cardigans],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/58/54/58543dbd6dc8d49c528fbc2d6d139d452aa27c97.jpg],origin[dam],category[ladies_knitwear_cardigans],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen"$"http://lp2.hm.com/hmgoepprod?set=source[/c2/42/c24288384ab277b61d0b16921c390e13a8624f05.jpg],origin[dam],category[ladies_knitwear_cardigans],type[LOOKBOOK],hmver[1]&call=url[file:/product/fullscreen";100
